timestamp,magn_x,magn_y,magn_z
87487,0.04634,0.47152,-0.33404002
87487,0.04634,0.47152,-0.33404002
87508,0.04634,0.47152,-0.33404002
87508,0.04634,0.47152,-0.33404002
87530,0.04634,0.47152,-0.33404002
87530,0.04634,0.47152,-0.33404002
87551,0.04634,0.47152,-0.33404002
87572,0.04634,0.47152,-0.33404002
87572,0.04634,0.47152,-0.33404002
87593,0.04634,0.47152,-0.33404002
87593,0.04634,0.47152,-0.33404002
87615,0.04634,0.47152,-0.33404002
87615,0.04634,0.47152,-0.33404002
87636,0.04634,0.47152,-0.33404002
87636,0.04634,0.47152,-0.33404002
87658,0.04634,0.47152,-0.33404002
87658,0.04634,0.47152,-0.33404002
87679,0.04634,0.47152,-0.33404002
87700,0.04634,0.47152,-0.33404002
87700,0.04634,0.47152,-0.33404002
87722,0.04634,0.47152,-0.33404002
87722,0.04634,0.47152,-0.33404002
87743,0.04634,0.47152,-0.33404002
87743,0.04634,0.47152,-0.33404002
87764,0.04634,0.47152,-0.33404002
87764,0.04634,0.47152,-0.33404002
87786,0.04634,0.47152,-0.33404002
87786,0.04634,0.47152,-0.33404002
87807,0.04634,0.47152,-0.33404002
87828,0.04634,0.47152,-0.33404002
87828,0.04634,0.47152,-0.33404002
87849,-0.0329,0.46648002,-0.30408
87849,-0.0329,0.46648002,-0.30408
87871,0.057540003,0.37758002,-0.37898
87871,0.057540003,0.37758002,-0.37898
87892,0.10654,0.37968,-0.37618002
87892,0.10654,0.37968,-0.37618002
87913,0.10654,0.37968,-0.37618002
87914,0.10654,0.37968,-0.37618002
87935,0.10654,0.37968,-0.37618002
87956,0.10654,0.37968,-0.37618002
87956,0.10654,0.37968,-0.37618002
87978,0.14868,0.36596,-0.38766
87978,0.14868,0.36596,-0.38766
87999,0.14868,0.36596,-0.38766
87999,0.14868,0.36596,-0.38766
88020,0.14868,0.36596,-0.38766
88020,0.14868,0.36596,-0.38766
88042,0.14868,0.36596,-0.38766
88042,0.14868,0.36596,-0.38766
88063,0.14868,0.36596,-0.38766
88084,0.14868,0.36596,-0.38766
88084,0.14868,0.36596,-0.38766
88105,0.14868,0.36596,-0.38766
88105,0.14868,0.36596,-0.38766
88127,0.14868,0.36596,-0.38766
88127,0.14868,0.36596,-0.38766
88148,0.34258002,0.19166,-0.28938
88148,0.34258002,0.19166,-0.28938
88169,0.34258002,0.19166,-0.28938
88170,0.34258002,0.19166,-0.28938
88191,0.38892,0.19684,-0.2576
88212,0.38892,0.19684,-0.2576
88212,0.38892,0.19684,-0.2576
88234,0.43582,0.2184,-0.1897
88234,0.43582,0.2184,-0.1897
88255,0.46424,0.25046,-0.114240006
88255,0.46424,0.25046,-0.114240006
88276,0.46424,0.25046,-0.114240006
88276,0.46424,0.25046,-0.114240006
88297,0.46368,0.315,-0.0651
88297,0.46368,0.315,-0.0651
88319,0.46060002,0.32802,-0.05376
88319,0.46060002,0.32802,-0.05376
88340,0.46060002,0.32802,-0.05376
88361,0.46060002,0.32802,-0.05376
88362,0.46060002,0.32802,-0.05376
88383,0.46060002,0.32802,-0.05376
88383,0.46060002,0.32802,-0.05376
88404,0.42042002,0.4305,-0.00742
88404,0.42042002,0.4305,-0.00742
88425,0.42042002,0.4305,-0.00742
88426,0.42042002,0.4305,-0.00742
88447,0.42042002,0.4305,-0.00742
88447,0.42042002,0.4305,-0.00742
88468,0.38346002,0.47306,-0.00028
88489,0.31416002,0.54292,-0.033040002
88490,0.31416002,0.54292,-0.033040002
88511,0.31416002,0.54292,-0.033040002
88511,0.31416002,0.54292,-0.033040002
88532,0.31416002,0.54292,-0.033040002
88532,0.31416002,0.54292,-0.033040002
88553,0.31416002,0.54292,-0.033040002
88554,0.31416002,0.54292,-0.033040002
88575,0.31416002,0.54292,-0.033040002
88575,0.31416002,0.54292,-0.033040002
88596,0.22316,0.58884,-0.12376
88617,0.16898,0.60242003,-0.13678001
88618,0.16898,0.60242003,-0.13678001
88639,0.16898,0.60242003,-0.13678001
88639,0.16898,0.60242003,-0.13678001
88660,0.16898,0.60242003,-0.13678001
88660,0.16898,0.60242003,-0.13678001
88682,0.16898,0.60242003,-0.13678001
88682,0.16898,0.60242003,-0.13678001
88703,0.1043,0.60732,-0.14098
88703,0.1043,0.60732,-0.14098
88724,0.1043,0.60732,-0.14098
88745,0.030240001,0.58856004,-0.16128
88746,0.030240001,0.58856004,-0.16128
88767,0.00896,0.57722,-0.17864001
88767,0.00896,0.57722,-0.17864001
88788,0.00896,0.57722,-0.17864001
88788,0.00896,0.57722,-0.17864001
88810,-0.0102200005,0.55734,-0.20888
88810,-0.0102200005,0.55734,-0.20888
88831,-0.0102200005,0.55734,-0.20888
88831,-0.0102200005,0.55734,-0.20888
88852,-0.0102200005,0.55734,-0.20888
88873,-0.0102200005,0.55734,-0.20888
88874,-0.0102200005,0.55734,-0.20888
88895,-0.0102200005,0.55734,-0.20888
88895,-0.0102200005,0.55734,-0.20888
88916,-0.0102200005,0.55734,-0.20888
88916,-0.0102200005,0.55734,-0.20888
88938,-0.0102200005,0.55734,-0.20888
88938,-0.0102200005,0.55734,-0.20888
88959,-0.0102200005,0.55734,-0.20888
88959,-0.0102200005,0.55734,-0.20888
88980,-0.0102200005,0.55734,-0.20888
89001,-0.0231,0.4704,-0.31654
89001,-0.0231,0.4704,-0.31654
89023,-0.015260001,0.44926003,-0.3255
89023,-0.015260001,0.44926003,-0.3255
89044,-0.00896,0.43806002,-0.33432
89044,-0.00896,0.43806002,-0.33432
89065,-0.00896,0.43806002,-0.33432
89065,-0.00896,0.43806002,-0.33432
89087,-0.00896,0.43806002,-0.33432
89087,-0.00896,0.43806002,-0.33432
89108,-0.00896,0.43806002,-0.33432
89129,-0.01344,0.41468,-0.35294002
89130,-0.01344,0.41468,-0.35294002
89151,0.03122,0.37744,-0.37464002
89151,0.03122,0.37744,-0.37464002
89172,0.03122,0.37744,-0.37464002
89172,0.03122,0.37744,-0.37464002
89194,0.033040002,0.37184,-0.38122
89194,0.033040002,0.37184,-0.38122
89215,0.033040002,0.37184,-0.38122
89215,0.033040002,0.37184,-0.38122
89236,0.057260003,0.36652002,-0.37758002
89236,0.057260003,0.36652002,-0.37758002
89257,0.057260003,0.36652002,-0.37758002
