timestamp,Pitch,Roll,Yaw,accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,quat_w,quat_x,quat_y,quat_z
120312,2.0585048,92.936,-179.75282,-0.29312077,9.582058,-0.53001016,-0.01771509,-0.018784106,0.03023783,-0.086015746,-0.99370223,0.071813606,0.011537395,-0.013935692,0.72484446,0.688675
120419,1.8553092,93.309105,179.41269,-0.31226337,9.593424,-0.58923256,-0.024740042,-0.0125227375,0.027794369,-0.08018883,-0.9954121,0.052196395,0.015291059,-0.007385849,0.7271806,0.6862361
120526,1.9036485,92.79185,179.69124,-0.30927232,9.544969,-0.5246263,-0.02611449,-0.014660766,0.026267204,-0.08032818,-0.9954418,0.051410474,0.013886867,-0.009505757,0.7240511,0.689541
120632,1.893109,92.65415,179.71326,-0.3194418,9.570692,-0.509073,-0.026725354,-0.014202617,0.031001411,-0.09189939,-0.9950702,0.037279505,0.013676316,-0.00959784,0.7232211,0.69041437
120739,1.893109,92.65415,179.71326,-0.3194418,9.570692,-0.509073,-0.026725354,-0.014202617,0.031001411,-0.09189939,-0.9950702,0.037279505,0.013676316,-0.00959784,0.7232211,0.69041437
120846,1.8102901,92.69229,-179.89229,-0.29970104,9.568299,-0.52522457,-0.022449298,-0.016646078,0.027641652,-0.084271245,-0.9954531,0.04440113,0.01078078,-0.011584749,0.72342247,0.69022423
120952,1.8102901,92.69229,-179.89229,-0.29970104,9.568299,-0.52522457,-0.022449298,-0.016646078,0.027641652,-0.084271245,-0.9954531,0.04440113,0.01078078,-0.011584749,0.72342247,0.69022423
121059,1.96021,92.720436,-179.9384,-0.33200413,9.542577,-0.5455635,-0.02076942,-0.016187929,0.02855795,-0.0788621,-0.99602145,0.041497167,0.012007973,-0.012193692,0.72358054,0.6900278
121166,1.9030704,93.463844,179.82393,-0.317049,9.559326,-0.52522457,-0.027488936,-0.02107485,0.027641652,-0.07690614,-0.9948501,0.06602108,0.013145217,-0.010263724,0.728071,0.68529886
121272,1.80942,93.13799,179.80276,-0.2673979,9.576076,-0.5347958,-0.02367103,-0.016035212,0.028863383,-0.074015066,-0.9962166,0.045544405,0.01264952,-0.009605177,0.7261299,0.6873741
121379,1.80942,93.13799,179.80276,-0.2673979,9.576076,-0.5347958,-0.02367103,-0.016035212,0.028863383,-0.074015066,-0.9962166,0.045544405,0.01264952,-0.009605177,0.7261299,0.6873741
121486,1.80942,93.13799,179.80276,-0.2673979,9.576076,-0.5347958,-0.02367103,-0.016035212,0.028863383,-0.074015066,-0.9962166,0.045544405,0.01264952,-0.009605177,0.7261299,0.6873741
121592,1.80942,93.13799,179.80276,-0.2673979,9.576076,-0.5347958,-0.02367103,-0.016035212,0.028863383,-0.074015066,-0.9962166,0.045544405,0.01264952,-0.009605177,0.7261299,0.6873741
121699,1.80942,93.13799,179.80276,-0.2673979,9.576076,-0.5347958,-0.02367103,-0.016035212,0.028863383,-0.074015066,-0.9962166,0.045544405,0.01264952,-0.009605177,0.7261299,0.6873741
121806,1.7127873,97.299774,-104.80395,-0.0053838505,10.945369,-7.193423,0.30146202,5.003444,1.6630806,0.09597956,-0.9895457,-0.107643954,-0.3941448,-0.46577975,0.588686,0.5302338
121912,-0.84423345,104.43937,-67.55812,2.522035,8.919246,0.37387854,0.4738787,5.003444,-0.87979865,0.34056526,-0.9224797,-0.18178692,-0.5124388,-0.65441483,0.44317642,0.3357713
122019,10.73747,115.65867,-27.004457,2.5908287,8.240881,2.0644076,1.0590876,3.7048976,-3.4022138,0.7725174,-0.634896,-0.0111382045,-0.4969637,-0.8310913,0.14832744,0.20078172
122126,3.3671122,120.6907,-13.921699,5.13081,7.045068,0.68554366,0.2817616,3.7711763,0.6201809,0.8228719,-0.5484844,0.14848135,-0.48781794,-0.8640073,0.09084352,0.08527913
122232,-22.486141,127.92709,-8.162651,1.9070796,8.13799,-1.9172491,1.0511464,0.6960809,2.4249823,0.53609484,-0.7342766,0.4164616,-0.4418956,-0.87294555,0.14808656,-0.14409968
122339,-33.53111,133.86821,-18.132338,-1.8963119,7.3663044,-0.7609176,0.22586742,0.6111707,4.9367075,0.3996645,-0.81582874,0.4179614,-0.4122689,-0.8521323,0.25041735,-0.20296794
122446,-24.267208,137.85591,-27.1168,-1.1234301,9.250652,-1.9184455,-0.028710665,-3.844633,0.20662516,0.28401724,-0.85481083,0.43431863,-0.3876949,-0.86914206,0.28733897,-0.10826363
122552,-9.512445,141.41193,-41.224377,-0.73878396,7.578069,-0.44925243,-0.021838432,-5.004208,0.28909197,0.38509676,-0.86111116,0.33194584,-0.33575004,-0.87072855,0.35676745,0.042669743
122659,0.3186645,141.62685,-50.012997,-0.37746775,10.360323,-1.0073783,-0.06963864,-5.004208,0.3174972,0.46402493,-0.8607537,0.20924607,-0.29672673,-0.8563032,0.39841053,0.14130498
122766,13.985467,138.64963,-63.037148,-0.506082,9.723234,-0.7800602,-0.030390546,-0.10094548,0.043066,0.50429696,-0.86331576,-0.019247342,-0.23919725,-0.81410736,0.44882596,0.28030187
122872,13.806068,137.31216,-63.603695,-0.12502497,9.583255,-0.55453664,-0.02733622,-0.016340645,0.03390302,0.49919584,-0.8664821,-0.0035143509,-0.2480893,-0.8088994,0.45010304,0.2855533
122979,13.7154255,136.44395,-63.96058,-0.114257276,9.577272,-0.55513483,-0.02275473,-0.021991149,0.032375857,0.49156567,-0.87083507,0.003084046,-0.2537257,-0.8055179,0.45073152,0.28914568
123086,13.534868,135.16765,-64.449,-0.11485548,9.57787,-0.529412,-0.022143863,-0.018936822,0.031306844,0.48974454,-0.8718083,-0.010028823,-0.26225692,-0.8005555,0.451497,0.2940792
123193,13.494831,134.72318,-64.62274,-0.12203395,9.57488,-0.56171507,-0.025045475,-0.022449298,0.027488936,0.48955,-0.87184536,0.015047765,-0.26509586,-0.7988092,0.45169783,0.29596812
123299,13.401904,133.86836,-64.94692,-0.1471586,9.5665045,-0.57906306,-0.022602012,-0.014966198,0.028710665,0.48908424,-0.87223655,-0.00020749896,-0.27062857,-0.79543906,0.4520429,0.29948977
123406,13.291708,132.63689,-65.407974,-0.1477568,9.572487,-0.5910272,-0.02397646,-0.020922136,0.027030788,0.5008406,-0.8655099,-0.007158849,-0.27844474,-0.79055154,0.45236135,0.30473927
123512,13.133621,131.07848,-65.97947,-0.13339986,9.563514,-0.57248276,-0.02687807,-0.009162978,0.026725354,0.48835123,-0.8725516,0.01291131,-0.28835034,-0.784259,0.45264775,0.31129068
123619,13.036483,129.86333,-66.43017,-0.1268196,9.574282,-0.58923256,-0.024892759,-0.030085113,0.027641652,0.48650777,-0.8736709,0.0030650843,-0.29585707,-0.77926177,0.45273668,0.31662154
123726,12.957043,129.0284,-66.729225,-0.14057833,9.584451,-0.5706882,-0.021838432,-0.024740042,0.03023783,0.50058186,-0.8654213,0.021535587,-0.30106118,-0.77580345,0.45273072,0.32019693
123832,12.913095,128.5933,-66.88488,-0.1489532,9.580263,-0.549751,-0.022907447,-0.020005837,0.028710665,0.49076885,-0.87128687,-0.0022617166,-0.3037719,-0.77398217,0.4527229,0.32204998
123939,12.818355,127.75733,-67.153496,-0.14237295,9.573683,-0.549751,-0.027947085,-0.015577063,0.028099801,0.49184942,-0.87061214,0.010894149,-0.30908868,-0.7705569,0.4525166,0.32547653
124046,12.686101,126.47251,-67.58145,-0.13100703,9.577272,-0.5635097,-0.025503622,-0.018784106,0.027488936,0.4937535,-0.86942965,0.017308796,-0.3170896,-0.76516926,0.45219335,0.33089486
124152,12.564867,125.18162,-68.018936,-0.13220344,9.565308,-0.5449653,-0.02443461,-0.017562376,0.027488936,0.49044186,-0.87132645,0.016031807,-0.32497054,-0.759646,0.45180032,0.33646488
124259,12.483455,124.30263,-68.30357,-0.14297114,9.596415,-0.5766702,-0.023365596,-0.015577063,0.028710665,0.49297795,-0.869894,0.01603539,-0.33032307,-0.7558843,0.45139685,0.3402447
124366,12.358882,123.07806,-68.714264,-0.13160524,9.557531,-0.549751,-0.025961772,-0.022143863,0.028863383,0.4790277,-0.8777957,0.0026714639,-0.3377254,-0.75049645,0.45091203,0.34550682
124472,12.246745,121.9634,-69.04317,-0.13878371,9.570692,-0.5940182,-0.02733622,-0.01817324,0.02733622,0.4896054,-0.8718766,-0.010853461,-0.344528,-0.74569637,0.45011348,0.35019314
124579,12.171534,121.31275,-69.24443,-0.14297114,9.558129,-0.54376894,-0.02076942,-0.015577063,0.030390546,0.490681,-0.8713242,-0.005130811,-0.3484877,-0.74280834,0.44972116,0.3529065
124686,12.171534,121.31275,-69.24443,-0.14297114,9.558129,-0.54376894,-0.02076942,-0.015577063,0.030390546,0.490681,-0.8713242,-0.005130811,-0.3484877,-0.74280834,0.44972116,0.3529065
124792,12.007716,133.05922,-69.03943,-0.13878371,9.261419,-1.1970094,5.003444,0.24159719,-0.10247265,0.4910957,-0.8669358,-0.08513126,-0.27198207,-0.7752257,0.48263097,0.3035099
124899,12.671622,164.64844,-68.906906,0.6699903,3.058027,7.317251,5.003444,-0.06337727,-0.15210545,0.49272946,-0.40523833,-0.77006465,-0.04759225,-0.8205452,0.5450886,0.16528462
125006,13.38209,-179.18358,-68.14393,-0.16809578,0.7022934,9.549755,0.464563,-0.026267204,-0.51831913,0.4636509,0.16040064,-0.87137794,0.07113562,-0.82220674,0.5570914,0.09254712
125112,13.935254,179.33142,-65.869194,0.035892338,3.0945177,9.491131,-0.3885103,-0.1217149,-0.46135598,0.4541188,0.1678484,-0.8749875,0.061091486,-0.833464,0.539063,0.10496012
125219,15.654344,-175.41719,-41.54774,-0.09930214,0.6729813,9.596415,-0.06078109,-0.15943584,-1.5607607,0.29272813,0.34154162,-0.8931179,0.085297994,-0.9236047,0.35618618,0.11318116
125326,15.763059,-175.02042,-39.40267,-0.034695927,0.59641105,9.652646,-0.052687127,-0.11835514,-0.95340794,0.27861652,0.36061457,-0.8901292,0.08669579,-0.9296808,0.33922568,0.11446989
125432,15.991958,-175.49687,-39.474373,0.044865426,0.68973106,9.649057,-0.027183503,-0.008857545,0.025961772,0.2730408,0.3620887,-0.8912578,0.083559394,-0.9295354,0.3393087,0.11769189
125539,15.991958,-175.49687,-39.474373,0.044865426,0.68973106,9.649057,-0.027183503,-0.008857545,0.025961772,0.2730408,0.3620887,-0.8912578,0.083559394,-0.9295354,0.3393087,0.11769189
125647,16.067,-175.62689,-39.513783,0.077168524,0.69571316,9.655637,-0.020158552,-0.01863139,0.029321533,0.25812188,0.35881978,-0.8970069,0.082761,-0.9294187,0.33948708,0.11865947
125752,16.067,-175.62689,-39.513783,0.077168524,0.69571316,9.655637,-0.020158552,-0.01863139,0.029321533,0.25812188,0.35881978,-0.8970069,0.082761,-0.9294187,0.33948708,0.11865947
125859,16.067,-175.62689,-39.513783,0.077168524,0.69571316,9.655637,-0.020158552,-0.01863139,0.029321533,0.25812188,0.35881978,-0.8970069,0.082761,-0.9294187,0.33948708,0.11865947
125966,16.067,-175.62689,-39.513783,0.077168524,0.69571316,9.655637,-0.020158552,-0.01863139,0.029321533,0.25812188,0.35881978,-0.8970069,0.082761,-0.9294187,0.33948708,0.11865947
126072,16.346563,-176.15067,-39.6544,0.062213387,0.7232306,9.607781,-0.022907447,-0.0077885315,0.02687807,0.26254928,0.38414538,-0.88515544,0.079467334,-0.9290198,0.3400416,0.12238826
126179,16.346563,-176.15067,-39.6544,0.062213387,0.7232306,9.607781,-0.022907447,-0.0077885315,0.02687807,0.26254928,0.38414538,-0.88515544,0.079467334,-0.9290198,0.3400416,0.12238826
126286,16.987953,-177.36632,-40.015648,0.05503492,0.71126646,9.60479,-0.021533,-0.01572978,0.029321533,0.26012117,0.35190505,-0.89916617,0.0718812,-0.92793244,0.34149578,0.13097742
126392,17.624214,-178.71466,-40.43395,0.064008005,0.70947194,9.621539,-0.025045475,-0.017104227,0.027030788,0.26880348,0.35504153,-0.89537156,0.06333832,-0.9266618,0.343088,0.139917
126499,17.624214,-178.71466,-40.43395,0.064008005,0.70947194,9.621539,-0.025045475,-0.017104227,0.027030788,0.26880348,0.35504153,-0.89537156,0.06333832,-0.9266618,0.343088,0.139917
126606,18.036617,-179.54869,-40.69412,0.10468599,0.68913287,9.611968,-0.024281893,-0.027641652,0.027641652,0.25819573,0.36456084,-0.89466774,0.058149554,-0.92579144,0.3439838,0.1456158
126712,18.18359,-179.8214,-40.7879,0.05563312,0.69631135,9.653245,-0.020005837,-0.016187929,0.027794369,0.25588116,0.3384218,-0.90553606,0.056507036,-0.9254558,0.34432542,0.1475755
126820,18.561314,179.31308,-41.086647,0.05084748,0.6879364,9.643673,-0.021380283,-0.010537425,0.030085113,0.26964343,0.36676973,-0.8903777,0.051051583,-0.9244724,0.34541065,0.15308829
126926,18.77257,178.87735,-41.236496,0.054436717,0.7154539,9.677173,-0.024129178,-0.01695151,0.028405234,0.26762378,0.39138383,-0.8804523,0.04838105,-0.9239346,0.34591293,0.15603983
127032,18.878057,178.57748,-41.34585,0.058025945,0.7178468,9.604192,-0.022602012,-0.010842858,0.030085113,0.2602359,0.36548698,-0.8936982,0.04643525,-0.923591,0.34632143,0.15774949
127139,19.107998,178.15236,-41.503407,0.05682954,0.68494546,9.625129,-0.021685716,-0.013133602,0.028710665,0.25826937,0.36222544,-0.8955946,0.043933246,-0.92298245,0.34685645,0.16082253
127246,19.107998,178.15236,-41.503407,0.05682954,0.68494546,9.625129,-0.021685716,-0.013133602,0.028710665,0.25826937,0.36222544,-0.8955946,0.043933246,-0.92298245,0.34685645,0.16082253
127353,19.407661,177.42198,-41.78507,0.05742774,0.70049876,9.601798,-0.022449298,-0.011759155,0.030543262,0.26754582,0.36829484,-0.8903809,0.039378505,-0.92200303,0.34788248,0.1653406
127459,19.532616,177.14113,-41.895847,0.051445685,0.70648086,9.586246,-0.023060162,-0.028405234,0.030695977,0.27127334,0.35024908,-0.89651346,0.0376677,-0.9215979,0.3482765,0.16715851
127566,19.790827,176.56638,-42.111732,0.06699903,0.701097,9.570094,-0.021380283,-0.028863383,0.03191771,0.2637715,0.35478672,-0.89696765,0.034171034,-0.92078406,0.34896946,0.1709076
127672,19.907167,176.27522,-42.219574,0.06879365,0.69332033,9.622736,-0.023365596,-0.009162978,0.027488936,0.27290922,0.35490006,-0.8941848,0.032358415,-0.92038804,0.34930727,0.17269407
127779,19.907167,176.27522,-42.219574,0.06879365,0.69332033,9.622736,-0.023365596,-0.009162978,0.027488936,0.27290922,0.35490006,-0.8941848,0.032358415,-0.92038804,0.34930727,0.17269407
127886,19.907167,176.27522,-42.219574,0.06879365,0.69332033,9.622736,-0.023365596,-0.009162978,0.027488936,0.27290922,0.35490006,-0.8941848,0.032358415,-0.92038804,0.34930727,0.17269407
127992,20.27193,175.4048,-42.55763,0.08315059,0.70588267,9.620941,-0.021685716,-0.027794369,0.030543262,0.27801707,0.36776024,-0.8873888,0.027040904,-0.91910535,0.35038137,0.178177
128099,20.27193,175.4048,-42.55763,0.08315059,0.70588267,9.620941,-0.021685716,-0.027794369,0.030543262,0.27801707,0.36776024,-0.8873888,0.027040904,-0.91910535,0.35038137,0.178177
128206,20.27193,175.4048,-42.55763,0.08315059,0.70588267,9.620941,-0.021685716,-0.027794369,0.030543262,0.27801707,0.36776024,-0.8873888,0.027040904,-0.91910535,0.35038137,0.178177
128312,20.539421,174.65714,-42.831715,0.050249275,0.6879364,9.647263,-0.023365596,-0.007330383,0.02657264,0.26247835,0.3606102,-0.8950226,0.022331037,-0.9180789,0.35115862,0.18253785
128419,20.539421,174.65714,-42.831715,0.050249275,0.6879364,9.647263,-0.023365596,-0.007330383,0.02657264,0.26247835,0.3606102,-0.8950226,0.022331037,-0.9180789,0.35115862,0.18253785
128526,20.539421,174.65714,-42.831715,0.050249275,0.6879364,9.647263,-0.023365596,-0.007330383,0.02657264,0.26247835,0.3606102,-0.8950226,0.022331037,-0.9180789,0.35115862,0.18253785
128632,20.539421,174.65714,-42.831715,0.050249275,0.6879364,9.647263,-0.023365596,-0.007330383,0.02657264,0.26247835,0.3606102,-0.8950226,0.022331037,-0.9180789,0.35115862,0.18253785
128739,20.539421,174.65714,-42.831715,0.050249275,0.6879364,9.647263,-0.023365596,-0.007330383,0.02657264,0.26247835,0.3606102,-0.8950226,0.022331037,-0.9180789,0.35115862,0.18253785
128846,21.10508,173.15956,-43.45911,0.05563312,0.70648086,9.570692,-0.02321288,-0.027947085,0.02947425,0.26511186,0.3638283,-0.8929416,0.01319921,-0.91564924,0.35316688,0.1915343
128952,21.316904,172.56886,-43.70715,0.071784675,0.6903293,9.6012,-0.019242255,-0.02397646,0.02947425,0.2605689,0.3566605,-0.8971606,0.009592991,-0.9146694,0.35392046,0.19500805
129059,21.316904,172.56886,-43.70715,0.071784675,0.6903293,9.6012,-0.019242255,-0.02397646,0.02947425,0.2605689,0.3566605,-0.8971606,0.009592991,-0.9146694,0.35392046,0.19500805
129166,22.069073,170.4001,-44.62365,0.05084748,0.70348984,9.588638,-0.02367103,-0.028252516,0.030390546,0.2659715,0.36500055,-0.89220726,-0.0035711883,-0.9109234,0.3565046,0.20763017
129272,22.27983,169.76768,-44.905674,0.054436717,0.7046862,9.593424,-0.01817324,-0.02733622,0.027641652,0.26077694,0.36280426,-0.8946331,-0.0073667048,-0.9097484,0.35731074,0.21126437
129379,22.467255,169.11423,-45.18048,0.08315059,0.6867401,9.636495,-0.02641992,-0.027183503,0.027030788,0.2557311,0.3592146,-0.89753354,-0.011401433,-0.9086018,0.3580189,0.21479113
129486,22.690191,168.49399,-45.474583,0.07058827,0.7028916,9.615558,-0.018325957,-0.030695977,0.029168814,0.27400398,0.3525935,-0.89476234,-0.014993988,-0.90733236,0.35885882,0.21850292
129593,22.750015,168.18166,-45.613525,0.05682954,0.71425754,9.5868435,-0.026267204,-0.014355333,0.029321533,0.26297677,0.35308272,-0.8978729,-0.016993808,-0.90677917,0.35927352,0.21996647
129699,22.862913,167.85156,-45.76958,0.076570325,0.7130611,9.637093,-0.02443461,-0.017562376,0.03023783,0.28028825,0.3634636,-0.888444,-0.018912388,-0.90609854,0.3597034,0.22190374
129806,22.862913,167.85156,-45.76958,0.076570325,0.7130611,9.637093,-0.02443461,-0.017562376,0.03023783,0.28028825,0.3634636,-0.888444,-0.018912388,-0.90609854,0.3597034,0.22190374
129912,22.862913,167.85156,-45.76958,0.076570325,0.7130611,9.637093,-0.02443461,-0.017562376,0.03023783,0.28028825,0.3634636,-0.888444,-0.018912388,-0.90609854,0.3597034,0.22190374
130019,22.862913,167.85156,-45.76958,0.076570325,0.7130611,9.637093,-0.02443461,-0.017562376,0.03023783,0.28028825,0.3634636,-0.888444,-0.018912388,-0.90609854,0.3597034,0.22190374
130126,23.425379,165.90247,-46.66898,0.062213387,0.68973106,9.638289,-0.024892759,-0.025045475,0.029321533,0.286263,0.35370412,-0.89047563,-0.030528985,-0.9021612,0.36204544,0.232586
130232,23.471428,165.73824,-46.746593,0.05682954,0.6873383,9.638289,-0.025809057,-0.0206167,0.02855795,0.26661873,0.33345562,-0.9042797,-0.031499933,-0.9018163,0.36224565,0.23348054
130339,23.471428,165.73824,-46.746593,0.05682954,0.6873383,9.638289,-0.025809057,-0.0206167,0.02855795,0.26661873,0.33345562,-0.9042797,-0.031499933,-0.9018163,0.36224565,0.23348054
130446,23.471428,165.73824,-46.746593,0.05682954,0.6873383,9.638289,-0.025809057,-0.0206167,0.02855795,0.26661873,0.33345562,-0.9042797,-0.031499933,-0.9018163,0.36224565,0.23348054
130552,23.553385,165.41818,-46.900803,0.06281159,0.683749,9.61795,-0.027030788,-0.010231993,0.030085113,0.2692793,0.35964,-0.89339113,-0.0334096,-0.90114015,0.36266625,0.23516676
130659,23.992369,163.45479,-47.828785,0.05503492,0.7124629,9.571889,-0.022907447,-0.009773844,0.029321533,0.27790028,0.36200523,-0.88978857,-0.045280244,-0.897007,0.36505434,0.24507862
130766,24.113115,162.95357,-48.076553,0.050249275,0.69930243,9.623933,-0.02076942,-0.012217305,0.03023783,0.2603007,0.36353734,-0.8944742,-0.048224896,-0.89587516,0.36568916,0.24769637
130872,24.113115,162.95357,-48.076553,0.050249275,0.69930243,9.623933,-0.02076942,-0.012217305,0.03023783,0.2603007,0.36353734,-0.8944742,-0.048224896,-0.89587516,0.36568916,0.24769637
130979,24.363081,161.96413,-48.575237,0.078963146,0.6945168,9.630512,-0.024587328,-0.027030788,0.028863383,0.27152863,0.3580178,-0.89336187,-0.053934455,-0.89356005,0.36693937,0.2529762
131086,24.405289,161.63603,-48.726128,0.061016977,0.701097,9.614361,-0.02657264,-0.016493361,0.02565634,0.28363082,0.35721397,-0.8899167,-0.056000225,-0.89287275,0.3673056,0.2544186
131192,24.405289,161.63603,-48.726128,0.061016977,0.701097,9.614361,-0.02657264,-0.016493361,0.02565634,0.28363082,0.35721397,-0.8899167,-0.056000225,-0.89287275,0.3673056,0.2544186
131299,24.461765,161.46179,-48.81366,0.08075777,0.6903293,9.646066,-0.026267204,-0.0290161,0.027183503,0.26750922,0.351587,-0.8971206,-0.056951277,-0.8924444,0.36748698,0.25544652
131406,24.726492,160.08746,-49.502514,0.032303106,0.69990057,9.644272,-0.021991149,-0.02443461,0.027947085,0.27926975,0.3621789,-0.88928896,-0.06507902,-0.8892138,0.36919343,0.2622207
131513,24.726492,160.08746,-49.502514,0.032303106,0.69990057,9.644272,-0.021991149,-0.02443461,0.027947085,0.27926975,0.3621789,-0.88928896,-0.06507902,-0.8892138,0.36919343,0.2622207
131619,24.726492,160.08746,-49.502514,0.032303106,0.69990057,9.644272,-0.021991149,-0.02443461,0.027947085,0.27926975,0.3621789,-0.88928896,-0.06507902,-0.8892138,0.36919343,0.2622207
131726,24.819443,159.5795,-49.75348,0.077168524,0.6783652,9.628718,-0.025198191,-0.022296581,0.02855795,0.28400302,0.3568409,-0.88994765,-0.068086095,-0.8880122,0.3697739,0.26469967
131832,24.819443,159.5795,-49.75348,0.077168524,0.6783652,9.628718,-0.025198191,-0.022296581,0.02855795,0.28400302,0.3568409,-0.88994765,-0.068086095,-0.8880122,0.3697739,0.26469967
131939,25.162682,157.52205,-50.789352,0.0424726,0.68973106,9.644272,-0.01863139,-0.012675454,0.02977968,0.28158906,0.37560675,-0.88296497,-0.08021814,-0.88298154,0.3721745,0.27458113
132046,25.162682,157.52205,-50.789352,0.0424726,0.68973106,9.644272,-0.01863139,-0.012675454,0.02977968,0.28158906,0.37560675,-0.88296497,-0.08021814,-0.88298154,0.3721745,0.27458113
132152,25.263397,156.68282,-51.2182,0.06759723,0.6945168,9.592826,-0.017104227,-0.015882496,0.0290161,0.2845421,0.35274976,-0.8914053,-0.08524626,-0.8808844,0.37321565,0.27836266
132259,25.337265,156.3452,-51.40522,0.06580262,0.71007013,9.623334,-0.021227568,-0.024740042,0.028099801,0.29179412,0.34701636,-0.8913113,-0.08709194,-0.8799519,0.37365454,0.2801462
132366,25.339746,156.1821,-51.481728,0.071784675,0.68853474,9.626924,-0.020463986,-0.006872234,0.028099801,0.2861281,0.37013334,-0.8838167,-0.08814703,-0.8795754,0.37383682,0.28075486
132472,25.339746,156.1821,-51.481728,0.071784675,0.68853474,9.626924,-0.020463986,-0.006872234,0.028099801,0.2861281,0.37013334,-0.8838167,-0.08814703,-0.8795754,0.37383682,0.28075486
132579,25.339746,156.1821,-51.481728,0.071784675,0.68853474,9.626924,-0.020463986,-0.006872234,0.028099801,0.2861281,0.37013334,-0.8838167,-0.08814703,-0.8795754,0.37383682,0.28075486
132686,25.339746,156.1821,-51.481728,0.071784675,0.68853474,9.626924,-0.020463986,-0.006872234,0.028099801,0.2861281,0.37013334,-0.8838167,-0.08814703,-0.8795754,0.37383682,0.28075486
132792,25.339746,156.1821,-51.481728,0.071784675,0.68853474,9.626924,-0.020463986,-0.006872234,0.028099801,0.2861281,0.37013334,-0.8838167,-0.08814703,-0.8795754,0.37383682,0.28075486
132899,25.339746,156.1821,-51.481728,0.071784675,0.68853474,9.626924,-0.020463986,-0.006872234,0.028099801,0.2861281,0.37013334,-0.8838167,-0.08814703,-0.8795754,0.37383682,0.28075486
133006,25.474321,155.31924,-51.94104,0.037088748,0.69930243,9.620343,-0.023060162,-0.025045475,0.028405234,0.2666135,0.35324395,-0.89673626,-0.09309046,-0.87727016,0.3749014,0.28492138
133112,25.751698,152.34604,-53.503647,0.069391854,0.67417777,9.631111,-0.019242255,-0.014355333,0.029932396,0.2671501,0.37366402,-0.8882601,-0.11064488,-0.86925757,0.3785365,0.2980924
133219,25.78664,151.99048,-53.6959,0.044865426,0.7130611,9.647263,-0.024587328,-0.012980886,0.02977968,0.2730159,0.35180286,-0.8953754,-0.11269435,-0.86824894,0.378973,0.29970518
133326,25.83614,151.26378,-54.08668,0.071784675,0.7076773,9.636495,-0.025045475,-0.004276057,0.028710665,0.26860377,0.3721414,-0.88846093,-0.11696049,-0.8661902,0.37988544,0.30285615
133432,25.906042,150.53963,-54.48426,0.048454653,0.70707905,9.616156,-0.024281893,-0.00870483,0.028099801,0.26684612,0.35681498,-0.89525205,-0.121078074,-0.864069,0.3807695,0.30616903
133539,25.932941,150.35403,-54.58745,0.05563312,0.6699903,9.640682,-0.025503622,-0.025503622,0.027641652,0.2638577,0.352969,-0.8976592,-0.12208758,-0.8635106,0.38097554,0.30708578
133646,25.932941,150.35403,-54.58745,0.05563312,0.6699903,9.640682,-0.025503622,-0.025503622,0.027641652,0.2638577,0.352969,-0.8976592,-0.12208758,-0.8635106,0.38097554,0.30708578
133752,25.932941,150.35403,-54.58745,0.05563312,0.6699903,9.640682,-0.025503622,-0.025503622,0.027641652,0.2638577,0.352969,-0.8976592,-0.12208758,-0.8635106,0.38097554,0.30708578
133859,25.932941,150.35403,-54.58745,0.05563312,0.6699903,9.640682,-0.025503622,-0.025503622,0.027641652,0.2638577,0.352969,-0.8976592,-0.12208758,-0.8635106,0.38097554,0.30708578
133966,26.040277,148.70248,-55.473564,0.08374879,0.71007013,9.629316,-0.02275473,-0.012675454,0.02855795,0.25567603,0.362077,-0.89639837,-0.13163967,-0.85865927,0.38284972,0.31432682
134072,26.040277,148.70248,-55.473564,0.08374879,0.71007013,9.629316,-0.02275473,-0.012675454,0.02855795,0.25567603,0.362077,-0.89639837,-0.13163967,-0.85865927,0.38284972,0.31432682
134179,26.040277,148.70248,-55.473564,0.08374879,0.71007013,9.629316,-0.02275473,-0.012675454,0.02855795,0.25567603,0.362077,-0.89639837,-0.13163967,-0.85865927,0.38284972,0.31432682
134286,26.1353,146.50156,-56.677097,0.05742774,0.7130611,9.605986,-0.023365596,-0.0077885315,0.028252516,0.2502371,0.36467487,-0.8968799,-0.14430578,-0.85192144,0.38542145,0.32381475
134392,26.163832,146.31494,-56.786053,0.05922236,0.7022934,9.613165,-0.02351831,-0.02947425,0.025045475,0.24967548,0.36029467,-0.8988047,-0.14525966,-0.85130495,0.38561577,0.3247768
134499,26.169683,145.55827,-57.19554,0.047258247,0.6735796,9.643673,-0.02367103,-0.029168814,0.0290161,0.26154074,0.36795998,-0.89230144,-0.1496814,-0.84894884,0.38648078,0.32789314
134606,26.160645,145.00055,-57.486145,0.05623133,0.6903293,9.613763,-0.028863383,-0.014966198,0.029626964,0.2806815,0.37197697,-0.8847887,-0.15301459,-0.8472354,0.38705862,0.3300976
134712,26.174904,144.42618,-57.80317,0.078963146,0.6975078,9.620941,-0.025045475,-0.013897184,0.029168814,0.26594853,0.36853498,-0.89075994,-0.15627679,-0.8453827,0.38769412,0.33256418
134819,26.172636,144.2473,-57.903408,0.077168524,0.68554366,9.649057,-0.020922136,-0.017104227,0.028863383,0.25910985,0.36954027,-0.8923576,-0.1573148,-0.8447996,0.38792092,0.3332913
